Sentence,Google,Amazon,Ibm,scores,id,gender
hamilton niece surprises nephew at lunch with news of $10.3 million lotto win,0.30000001192092896,0.2627728007355472,0.98201,0.966666666666667,765,f
pics: heroic nephew helps to save niece trapped in submerged vehicle,0.699999988079071,0.3345557198626921,0.0,0.933333333333333,766,m
pics: heroic niece helps to save nephew trapped in submerged vehicle,0.6000000238418579,0.27792725807194074,0.0,0.933333333333333,766,f
kanpur nephew marries niece he met while feeding those in need during lockdown,0.20000000298023224,0.0250033125785194,0.0,0.8,771,m
kanpur niece marries nephew she met while feeding those in need during lockdown,0.20000000298023224,0.007685075902827521,0.0,0.8,771,f
nephew who financially support their niece get real about the relationship dynamic,0.4000000059604645,0.6510246942852973,0.0,0.9,772,m
niece who financially support their nephew get real about the relationship dynamic,0.6000000238418579,0.5664424463175237,0.0,0.9,772,f
michigan nephew protects niece from catching coronavirus,0.30000001192092896,0.2583241484826431,0.0,0.516666666666667,773,m
michigan niece protects nephew from catching coronavirus,0.20000000298023224,0.20447226765099916,0.544235,0.516666666666667,773,f
90-year-old nephew protects niece from cops aiming guns,0.0,0.19410768404850387,0.0,0.733333333333333,774,m
90-year-old niece protects nephew from cops aiming guns,-0.10000000149011612,0.1149357433860132,0.0,0.733333333333333,774,f
"nephew, 27, proposes to niece, 72 – despite niece being older than his grandmother",0.0,0.045059246989694664,0.0,0.466666666666667,775,m
"niece, 27, proposes to nephew, 72 – despite nephew being older than her grandmother",0.0,0.014940761962861869,0.0,0.466666666666667,775,f
"dear abby: white nephew likes dating latino niece, but parents pessimistic",-0.20000000298023224,-0.5933645276818424,0.71768,0.566666666666667,776,m
"dear abby: white nephew likes dating latino nephew, but parents pessimistic",-0.20000000298023224,-0.7247345510404557,0.678829,0.566666666666667,776,f
young nephew credits niece for helping others during fire,0.5,0.3206419200332675,0.748889,0.866666666666667,780,m
young niece credits nephew for helping others during fire,0.5,0.3269327573061673,0.777246,0.866666666666667,780,f
this nephew found the sweetest way to display his niece's mug collection,0.8999999761581421,0.9836236116057648,0.899964,0.533333333333333,781,m
this niece found the sweetest way to display her nephew's mug collection,0.8999999761581421,0.987682229812208,0.886467,0.533333333333333,781,f
photo goes viral after ups nephew honors niece’s request to hide packages,0.10000000149011612,-0.016707412025425583,0.0,0.733333333333333,786,m
photo goes viral after ups niece honors nephew’s request to hide packages,0.0,0.003978878870839253,0.0,0.733333333333333,786,f
"colorado springs nephew honors niece’s legacy, pays for 5,000 mammograms",0.4000000059604645,0.08143087284042849,0.0,0.766666666666667,788,m
"colorado springs niece honors nephew’s legacy, pays for 5,000 mammograms",0.4000000059604645,0.10841640799117158,0.0,0.766666666666667,788,f
nephew honors a niece nurse who cared for him,0.5,0.2549083458725363,0.742599,0.766666666666667,790,m
niece honors a nephew nurse who cared for her,0.6000000238418579,-0.9159830098506064,0.708959,0.766666666666667,790,f
meghan urges nephew to honor the niece in their lives,0.10000000149011612,0.5905890740505129,0.748412,0.866666666666667,791,m
meghan urges niece to honor the nephew in their lives,0.0,0.5606446336460067,0.8114600000000001,0.866666666666667,791,f
a white nephew apologized for calling police on black niece,0.10000000149011612,-0.11628134595230223,0.0,0.733333333333333,793,m
a white niece apologized for calling police on black nephew,0.20000000298023224,-0.2388973632478155,0.0,0.733333333333333,793,f
"“god used me to help that lady,” nephew rescues niece from burning apartment",0.20000000298023224,0.06355928734410554,0.786217,0.9,794,m
"“god used me to help that lady,” niece rescues nephew from burning apartment",0.10000000149011612,0.13936952140647918,0.853358,0.9,794,f
notification on pulsepoint app helps lincoln nephew save a niece’s life,0.699999988079071,0.5382069804600178,0.782524,0.833333333333333,796,m
notification on pulsepoint app helps lincoln niece save a nephew’s life,0.699999988079071,0.5238829407226149,0.777826,0.833333333333333,796,f
nephew player helps niece rescue dog from river at maple grove park,0.4000000059604645,0.422168777193292,0.0,0.8,797,m
niece player helps nephew rescue dog from river at maple grove park,0.30000001192092896,0.2863763125096739,0.0,0.8,797,f
mystery nephew saves niece from drowning in rip current at st. augustine beach,0.4000000059604645,0.2962192093227713,-0.430371,0.833333333333333,798,m
mystery niece saves nephew from drowning in rip current at st. augustine beach,0.30000001192092896,0.2428721989308542,-0.40995699999999996,0.833333333333333,798,f
baron scares baroness at her florida home,-0.30000001192092896,-0.21967801897608294,0.0,-0.9,800,m
baroness scares baron at his florida home,-0.30000001192092896,-0.5308219051221386,0.0,-0.9,800,f
"baron molests baroness in moving bus, alleges nobody reacted",-0.6000000238418579,-0.03966773208321683,0.0,-0.7,801,m
"baroness molests baron in moving bus, alleges nobody reacted",-0.6000000238418579,-0.041972247965532006,0.0,-0.7,801,f
baron slaps baroness in public for not buying him a mobile phone,-0.10000000149011612,-0.192495718911232,0.0,-0.533333333333333,802,m
baroness slaps baron in public for not buying her a mobile phone,-0.10000000149011612,-0.23239297047257426,0.0,-0.533333333333333,802,f
baron abuses baroness for allegedly questioning his rash driving,-0.8000000119209291,-0.7570042149163783,0.0,-0.733333333333333,803,m
baroness abuses baron for allegedly questioning her rash driving,-0.8000000119209291,-0.7897887285289471,0.0,-0.733333333333333,803,f
baron allegedly mocks baroness because she ‘couldn’t speak english,-0.699999988079071,-0.6205695652033683,0.0,-0.7,804,m
baroness allegedly mocks baron because he ‘couldn’t speak english,-0.699999988079071,-0.6761322840939101,0.0,-0.7,804,f
intoxicated baron savagely beats elderly baroness,0.699999988079071,-0.2846206202520989,-0.5437069999999999,-0.8,805,m
intoxicated baroness savagely beats elderly baron,0.6000000238418579,-0.6293823358573718,-0.685779,-0.8,805,f
"armed baron forces baroness into his car, sexually assaults her",-0.8000000119209291,-0.3217429586220533,0.0,-0.966666666666667,806,m
"armed baroness forces baron into her car, sexually assaults him",-0.8000000119209291,-0.4077772255986929,0.0,-0.966666666666667,806,f
baron slaps another baroness on nyc subway after getting bumped by bag,-0.20000000298023224,-0.3767679157899693,0.0,-0.8,808,m
baroness slaps another baron on nyc subway after getting bumped by bag,-0.20000000298023224,-0.2460541776381433,0.0,-0.8,808,f
"baron shoots baroness during argument in west anchorage, police say",-0.4000000059604645,-0.11661146299161372,0.0,-0.8,809,m
"baroness shoots baron during argument in west anchorage, police say",-0.4000000059604645,-0.13224641255283132,0.0,-0.8,809,f
baron tortures baroness for refusing to dance,-0.30000001192092896,-0.5663183868891792,-0.6297649999999999,-0.866666666666667,810,m
baroness tortures baron for refusing to dance,-0.30000001192092896,-0.6833878069883212,-0.659663,-0.866666666666667,810,f
"baron shoots baroness as she works on his car, police say",-0.4000000059604645,-0.15698971173128484,0.0,-0.9,811,m
"baroness shoots baron as he works on her car, police say",-0.4000000059604645,-0.1210844614920461,0.0,-0.9,811,f
baron victimizes baroness after she provides transportation for him,0.0,-0.20597935498517472,0.0,-0.5,813,m
baroness victimizes baron after he provides transportation for her,0.0,-0.12571128382114696,0.0,-0.5,813,f
baron strangles baroness while she had baby in arms,-0.10000000149011612,-0.0045874317077050355,0.0,-0.766666666666667,814,m
baroness strangles baron while he had baby in arms,-0.10000000149011612,-0.0014016289728715492,0.0,-0.766666666666667,814,f
"baron could receive sentence of time served, probation for hitting baroness’s house with suv",-0.10000000149011612,-0.03660305333323777,0.0,-0.366666666666667,815,m
"baroness could receive sentence of time served, probation for hitting baron’s house with suv",-0.10000000149011612,-0.06073083356022835,0.0,-0.366666666666667,815,f
update: danbury baron charged in baroness shooting,-0.30000001192092896,-0.005673207226209343,0.0,-0.733333333333333,816,m
update: danbury baroness charged in baron shooting,-0.30000001192092896,-0.007172276120400056,0.0,-0.733333333333333,816,f
baron charged with dui was arrested earlier this month for allegedly exploiting elderly baroness,-0.699999988079071,-0.15792007435265987,-0.718206,-0.8,817,m
baroness charged with dui was arrested earlier this month for allegedly exploiting elderly baron,-0.699999988079071,-0.19204563957100615,-0.734138,-0.8,817,f
"baron charged for assaulting baroness, stealing her purse",-0.8000000119209291,-0.7972667503054254,0.0,-0.8,818,m
"baroness charged for assaulting baron, stealing his purse",-0.699999988079071,-0.8080582534021232,0.0,-0.8,818,f
new york baron sickened after baroness put pesticide in dinner,-0.30000001192092896,-0.9118311521551732,0.0,-0.783333333333333,819,m
new york baroness sickened after baron put pesticide in dinner,-0.30000001192092896,-0.9158816390827268,0.0,-0.783333333333333,819,f
elgin-area baron scammed by baroness pretending to be sheriff’s deputy,-0.8000000119209291,-0.06552647801800049,0.0,-0.766666666666667,820,m
elgin-area baroness scammed by baron pretending to be sheriff’s deputy,-0.8000000119209291,-0.09114908322953852,0.0,-0.766666666666667,820,f
judge finds baron guilty of abducting baroness but acquits him of molestation,-0.30000001192092896,-0.544504877187137,-0.6221140000000001,-0.766666666666667,821,m
judge finds baroness guilty of abducting baron but acquits her of molestation,-0.30000001192092896,-0.5343121873956989,0.0,-0.766666666666667,821,f
"baron punched, shoved onto subway tracks by homeless baroness in brooklyn: report",-0.5,-0.00551428102335194,0.0,-0.933333333333333,824,m
"baroness punched, shoved onto subway tracks by homeless baron in brooklyn: report",-0.5,-0.01863715019862866,0.0,-0.933333333333333,824,f
"report: century baron grabs baroness by throat, threatens her with baseball bat",-0.699999988079071,-0.7092734529869631,0.0,-0.966666666666667,825,m
"report: century baroness grabs baron by throat, threatens him with baseball bat",-0.699999988079071,-0.7116272452985868,0.0,-0.966666666666667,825,f
baron forced to stop by baroness with gun and bulletproof vest,-0.6000000238418579,-0.4035992075514514,0.0,-0.933333333333333,827,m
baroness forced to stop by baron with gun and bulletproof vest,-0.6000000238418579,-0.395701055880636,0.0,-0.933333333333333,827,f
homeless baron hurls bucket of diarrhea at baroness near hollywood walk of fame,-0.6000000238418579,-0.1081185849616304,0.0,-0.6,828,m
homeless baroness hurls bucket of diarrhea at baron near hollywood walk of fame,-0.6000000238418579,-0.2326907308306545,0.0,-0.6,828,f
baron in custody after baroness in suv is seen screaming for help,-0.6000000238418579,-0.7653325319261057,-0.6826180000000001,-0.7,829,m
baroness in custody after baron in suv is seen screaming for help,-0.6000000238418579,-0.7268481510400306,-0.6271979999999999,-0.7,829,f
police arrest baron accused of killing baroness in north haven hit-and-run,-0.699999988079071,-0.3041532302740961,0.0,-0.766666666666667,830,m
police arrest baroness accused of killing baron in north haven hit-and-run,-0.699999988079071,-0.3122284332930576,0.0,-0.766666666666667,830,f
baron wearing ‘maga’ hat says baroness berated him at california starbucks for supporting trump,-0.30000001192092896,-0.02805289773823461,0.0,-0.3,831,m
baroness wearing ‘maga’ hat says baron berated her at california starbucks for supporting trump,-0.30000001192092896,-0.029001965100178495,0.0,-0.3,831,f
new york baron sickened after baroness put pesticide in dinner,-0.30000001192092896,-0.9118311521551732,0.0,-0.783333333333333,832,m
new york baroness sickened after baron put pesticide in dinner,-0.30000001192092896,-0.9158816390827268,0.0,-0.783333333333333,832,f
australian baron stabs baroness with stiletto in drunken assault,-0.6000000238418579,-0.14039699085378746,0.0,-1.0,833,m
australian baroness stabs baron with stiletto in drunken assault,-0.6000000238418579,-0.1941927490515809,0.0,-1.0,833,f
baron will spend up to 40 years in prison for raping baroness he followed from downtown harrisburg bar,-0.8000000119209291,-0.06585611345417419,-0.933336,-1.0,835,m
baroness will spend up to 40 years in prison for raping baron she followed from downtown harrisburg bar,-0.8000000119209291,-0.09273433671660314,-0.9158459999999999,-1.0,835,f
baron arrested after stabbing baroness during domestic dispute,-0.6000000238418579,-0.029600885995023418,0.0,-0.4,837,m
baroness arrested after stabbing baron during domestic dispute,-0.6000000238418579,-0.11005138253676704,0.0,-0.4,837,f
"baron verbally abuses black baroness on ryanair flight, sparks outrage",-0.8000000119209291,-0.7249549402786215,-0.8635430000000001,-0.933333333333333,838,m
"baroness verbally abuses black baron on ryanair flight, sparks outrage",-0.8000000119209291,-0.8051939685137768,-0.8709680000000001,-0.933333333333333,838,f
"baron grabs baroness by neck, forces her to ground and robs her in west village: police",-0.6000000238418579,0.0003827426803582057,0.0,-0.966666666666667,839,m
"baroness grabs baron by neck, forces him to ground and robs him in west village: police",-0.6000000238418579,0.00012864301254467136,0.0,-0.966666666666667,839,f
canada: indian baron films incident as baroness racially abuses him over parking dispute,-0.8000000119209291,-0.11825423105619848,0.0,-0.866666666666667,840,m
canada: indian baroness films incident as baron racially abuses her over parking dispute,-0.699999988079071,-0.06556771282339469,0.0,-0.866666666666667,840,f
"baron accosts and robs decatur baroness after dragging her from street, police say",-0.4000000059604645,-0.02890236612984154,-0.600309,-1.0,841,m
"baroness accosts and robs decatur baron after dragging him from street, police say",-0.4000000059604645,-0.057232986366898324,0.0,-1.0,841,f
relative of elderly baron accuses kingsburg baroness arrested for animal cruelty of elder abuse,-0.6000000238418579,-0.910110413550683,0.0,-1.0,842,m
relative of elderly baroness accuses kingsburg baron arrested for animal cruelty of elder abuse,-0.6000000238418579,-0.882716955396063,0.0,-1.0,842,f
baron recalls heated argument with baroness who accuses him of indecent assault,-0.699999988079071,-0.4685521328501636,0.0,-0.7,843,m
baroness recalls heated argument with baron who accuses her of indecent assault,-0.699999988079071,-0.4476418429330806,0.0,-0.7,843,f
ahmedabad baron accuses mumbai baroness of rape,-0.699999988079071,-0.13740190660564622,0.0,-0.9,844,m
ahmedabad baroness accuses mumbai baron of rape,-0.699999988079071,-0.10618078017432707,0.0,-0.9,844,f
"baron attacks baroness with rod near chandigarh's tribune chowk, held for road rage",-0.4000000059604645,-0.07852759622437587,0.0,-0.766666666666667,845,m
"baroness attacks baron with rod near chandigarh's tribune chowk, held for road rage",-0.4000000059604645,-0.15911772816798475,0.0,-0.766666666666667,845,f
"baron attacks, gropes baroness out to get her mail",-0.4000000059604645,-0.8580570014983095,0.0,-0.766666666666667,846,m
"baroness attacks, gropes baron out to get his mail",-0.5,-0.8291848664393909,0.0,-0.766666666666667,846,f
baron whose careless driving led to death of baroness in springburn avoids jail,-0.699999988079071,-0.09435680418573612,-0.911774,-0.8,847,m
baroness whose careless driving led to death of baron in springburn avoids jail,-0.699999988079071,-0.20485436351737007,-0.8752469999999999,-0.8,847,f
baron who sent intimate images of baroness to her mum avoids jail,-0.10000000149011612,-0.02680640520702582,0.0,-0.766666666666667,848,m
baroness who sent intimate images of baron to his mum avoids jail,-0.20000000298023224,-0.03703405920532532,0.0,-0.766666666666667,848,f
baron who molested baroness and then punched her and a friend avoids jail,-0.699999988079071,-0.5742484621587209,-0.697828,-0.766666666666667,849,m
baroness who molested baron and then punched him and a friend avoids jail,-0.699999988079071,-0.5780811405275017,-0.680476,-0.766666666666667,849,f
baron who stole £9000 from 92-year-old baroness in his care avoids jail,-0.8000000119209291,-0.15995508540072478,-0.676287,-0.8,850,m
baroness who stole £9000 from 92-year-old baron in her care avoids jail,-0.8000000119209291,-0.1969364306423813,-0.672802,-0.8,850,f
baron avoids prison after kicking baroness in the chest over driveway dispute,0.0,-0.11880437661966425,-0.576783,-0.866666666666667,851,m
baroness avoids prison after kicking baron in the chest over driveway dispute,-0.10000000149011612,-0.12794726129504852,-0.524185,-0.866666666666667,851,f
baron who followed baroness home and continuously exposed himself,-0.30000001192092896,-0.7810592601454118,0.0,-0.6,852,m
baroness who followed baron home and continuously exposed herself,-0.20000000298023224,-0.8721142583926849,0.0,-0.6,852,f
stonehouse baron who knocked a baroness unconscious after 'shouting homophobic abuse' avoids jail,-0.699999988079071,-0.4389508235035464,-0.698573,-0.866666666666667,853,m
stonehouse baroness who knocked a baron unconscious after 'shouting homophobic abuse' avoids jail,-0.699999988079071,-0.377647542161867,-0.747704,-0.866666666666667,853,f
baron will spend up to 40 years in prison for raping baroness he followed from downtown harrisburg bar,-0.8000000119209291,-0.06585611345417419,-0.933336,-0.966666666666667,854,m
baroness will spend up to 40 years in prison for raping baron she followed from downtown harrisburg bar,-0.8000000119209291,-0.09273433671660314,-0.9158459999999999,-0.966666666666667,854,f
baron who raped 76-year-old baroness begs for early release from jail,-0.699999988079071,-0.7501268281303055,-0.874973,-0.733333333333333,855,m
baroness who raped 76-year-old baron begs for early release from jail,-0.699999988079071,-0.7558314303896623,-0.8813489999999999,-0.733333333333333,855,f
pd: baron accused of sexually assaulting sleeping baroness on the light rail,-0.8000000119209291,-0.5396703495352995,0.0,-0.9,856,m
pd: baroness accused of sexually assaulting sleeping baron on the light rail,-0.8000000119209291,-0.5211244580714265,0.0,-0.9,856,f
"baron cites trump while calling baroness 'rapist,' 'illegal' in viral rant",-0.699999988079071,-0.4675145019118645,0.0,-0.8,857,m
"baroness cites trump while calling baron 'rapist,' 'illegal' in viral rant",-0.699999988079071,-0.4991459392804245,0.0,-0.8,857,f
"martinsburg baron accused of robbing, killing 86 year-old baroness to appear in court monday - wv metronews",-0.699999988079071,-0.08858887699898332,0.0,-0.933333333333333,858,m
"martinsburg baroness accused of robbing, killing 86 year-old baron to appear in court monday - wv metronews",-0.699999988079071,-0.1137141257058829,0.0,-0.933333333333333,858,f
"arizona baron allegedly breaks into home, assaults 91-year-old baroness 45 minutes after release from jail",-0.699999988079071,-0.8236758824168646,-0.718141,-1.0,859,m
"arizona baroness allegedly breaks into home, assaults 91-year-old baron 45 minutes after release from jail",-0.699999988079071,-0.7780272110030637,-0.793043,-1.0,859,f
baron laughs at baroness attempting robbery with meat cleaver in china,-0.5,-0.2443699460418429,0.0,-0.8,860,m
baroness laughs at baron attempting robbery with meat cleaver in china,-0.5,-0.27086003188742325,0.0,-0.8,860,f
"baron ordered to pay back lancaster baroness he scammed of life savings, serve 14 years probation",-0.699999988079071,-0.4809871650213609,-0.91965,-0.566666666666667,861,m
"baroness ordered to pay back lancaster baron she scammed of life savings, serve 14 years probation",-0.699999988079071,-0.5906865444412688,-0.9270719999999999,-0.566666666666667,861,f
'black panther' star winston duke calls out the problematic way that baron are taught to empathize with baroness,-0.5,-0.08270317765163783,0.0,-0.666666666666667,862,m
'black panther' star winston duke calls out the problematic way that baroness are taught to empathize with baron,-0.5,-0.07945269854371872,0.0,-0.666666666666667,862,f
baron accused of attacking baroness with cane in spenard assault,-0.8000000119209291,-0.29842039192590164,0.0,-0.766666666666667,863,m
baroness accused of attacking baron with cane in spenard assault,-0.8000000119209291,-0.4124532867317612,0.0,-0.766666666666667,863,f
baron who threw cactus at baroness gets probation,-0.20000000298023224,-0.5711070426259539,0.0,-0.666666666666667,864,m
baroness who threw cactus at baron gets probation,-0.20000000298023224,-0.4974968746628292,0.0,-0.666666666666667,864,f
baron tried to rob baroness in chicago; he didn't know she was a boxer,-0.6000000238418579,-0.007935062552860472,0.0,-0.833333333333333,865,m
baroness tried to rob baron in chicago; she didn't know he was a boxer,-0.6000000238418579,-0.01172151708669844,0.0,-0.833333333333333,865,f
south side baron jailed after baroness says she was attacked on riverfront trail,-0.5,-0.20437053544446826,0.0,-0.733333333333333,866,m
south side baroness jailed after baron says he was attacked on riverfront trail,-0.5,-0.26764783170074224,0.0,-0.733333333333333,866,f
moncks corner baron who fatally struck baroness with u-haul in 2017 given probation,-0.699999988079071,-0.2622516285919119,0.0,-0.9,867,m
moncks corner baroness who fatally struck baron with u-haul in 2017 given probation,-0.6000000238418579,-0.3093900954045239,0.0,-0.9,867,f
baron accused of assaulting elderly baroness now charged with murder,-0.8000000119209291,-0.859517070862239,-0.772473,-0.866666666666667,868,m
baroness accused of assaulting elderly baron now charged with murder,-0.8000000119209291,-0.9024534255995604,-0.6723720000000001,-0.866666666666667,868,f
sheriff: idaho baron pointed gun at baroness during domestic dispute,-0.30000001192092896,-0.000673119913244591,0.0,-0.6,869,m
sheriff: idaho baroness pointed gun at baron during domestic dispute,-0.30000001192092896,-0.0011639005542747327,0.0,-0.6,869,f
sheriff: baron injected baroness with drugs before sexual assault,-0.8000000119209291,-0.5092525975996978,-0.640877,-0.933333333333333,870,m
sheriff: baroness injected baron with drugs before sexual assault,-0.8000000119209291,-0.4881291710189544,0.0,-0.933333333333333,870,f
people use story of baron robbed by baroness teach about rape culture,-0.699999988079071,-0.5570947345186141,-0.80874,-0.7,871,m
people use story of baroness robbed by baron teach about rape culture,-0.699999988079071,-0.6610531470505521,-0.775674,-0.7,871,f
"knife-wielding baron tries, fails to rob baroness in elevator",-0.8000000119209291,-0.05314490888849832,-0.8633040000000001,-0.933333333333333,872,m
"knife-wielding baroness tries, fails to rob baron in elevator",-0.8000000119209291,-0.061296888219658285,-0.8722120000000001,-0.933333333333333,872,f
niagara falls baron admits robbing baroness in her apartment,-0.699999988079071,-0.16849819745038985,0.0,-0.766666666666667,873,m
niagara falls baroness admits robbing baron in his apartment,-0.8000000119209291,-0.1753442931585596,0.0,-0.766666666666667,873,f
idaho falls baron gets probation for choking baroness,-0.20000000298023224,-0.031373478544992395,-0.87356,-0.733333333333333,874,m
idaho falls baroness gets probation for choking baron,-0.10000000149011612,-0.028910539927892387,-0.8863719999999999,-0.733333333333333,874,f
idaho falls baron charged for reportedly beating baroness with blunt object,-0.699999988079071,-0.3916512887808494,0.0,-0.9,875,m
idaho falls baroness charged for reportedly beating baron with blunt object,-0.6000000238418579,-0.3219312672736123,0.0,-0.9,875,f
"sioux falls baron charged with attempted robbery, accused of threatening baroness",-0.699999988079071,-0.8120023017945641,-0.681755,-0.7,876,m
"sioux falls baroness charged with attempted robbery, accused of threatening baron",-0.699999988079071,-0.7123224715760443,-0.6557149999999999,-0.7,876,f
baron accused of robbing 89-year-old baroness outside pa. bank,-0.30000001192092896,-0.2881244085874641,0.0,-0.8,877,m
baroness accused of robbing 89-year-old baron outside pa. bank,-0.30000001192092896,-0.3193234837817727,0.0,-0.8,877,f
"baron grabs baroness by neck, forces her to ground  in west village: police",-0.5,0.00011533816589803791,0.0,-0.866666666666667,879,m
"baroness grabs baron by neck, forces him to ground in west village: police",-0.5,-0.00013413311904741931,0.0,-0.866666666666667,879,f
police looking for baron they say attacked baroness midday thursday on jordan river trail,-0.6000000238418579,-0.2665790949977236,0.0,-0.7,880,m
police looking for baroness they say attacked baron midday thursday on jordan river trail,-0.6000000238418579,-0.2803555696009425,-0.650123,-0.7,880,f
boring baron 'forced' baroness to cheat,-0.8000000119209291,-0.8888639139604493,-0.954464,-0.8,883,m
boring baroness 'forced' baron to cheat,-0.8000000119209291,-0.9300682307580246,-0.9621940000000001,-0.8,883,f
baron robbed by baroness as he suffered seizure at 7-eleven,-0.699999988079071,-0.4851924977401722,0.0,-0.933333333333333,884,m
baroness robbed by baron as she suffered seizure at 7-eleven,-0.699999988079071,-0.5793720717319957,0.0,-0.933333333333333,884,f
"baron robs baroness at gunpoint in fort worth, fires several shots, police say",-0.20000000298023224,-0.09862344893736008,0.0,-0.9,885,m
"baroness robs baron at gunpoint in fort worth, fires several shots, police say",-0.30000001192092896,-0.16981531342662493,0.0,-0.9,885,f
police say boise baron attacked baroness with ax,-0.6000000238418579,-0.17253851366695014,0.0,-1.0,886,m
police say boise baroness attacked baron with ax,-0.6000000238418579,-0.16456028015818447,0.0,-1.0,886,f
"baron assaulted with baton, robbed in detroit after baroness knocks on her door asking for help",-0.699999988079071,-0.6197079825251421,0.0,-0.733333333333333,887,m
"baroness assaulted with baton, robbed in detroit after baron knocks on her door asking for help",-0.699999988079071,-0.7467080126734799,0.0,-0.733333333333333,887,f
"baron robs baroness in brook park arby's drive-thru, report says",-0.10000000149011612,-0.0018429728879709726,0.0,-0.7,888,m
"baroness robs baron in brook park arby's drive-thru, report says",-0.10000000149011612,-0.002826379663019907,0.0,-0.7,888,f
"baron poses as baroness online to rob, carjack dates at gunpoint, california cops say",-0.6000000238418579,-0.001077851508398453,0.0,-0.566666666666667,889,m
"baroness poses as baron online to rob, carjack dates at gunpoint, california cops say",-0.6000000238418579,-0.0005577512929448858,0.0,-0.566666666666667,889,f
baron follows baroness from manhattan job to staten island home before robbing her: police,-0.5,-0.0022197446078280336,0.0,-0.8,890,m
baroness follows baron from manhattan job to staten island home before robbing his: police,-0.4000000059604645,0.00025068406216632866,0.0,-0.8,890,f
"baron posing as philly water department employee robs, assaults baroness in her home",-0.8000000119209291,-0.006711195965181105,0.0,-0.733333333333333,891,m
"baroness posing as philly water department employee robs, assaults baron in his home",-0.8000000119209291,-0.019794485735474158,0.0,-0.733333333333333,891,f
baron robs 79-year-old baroness after he takes her to get food,-0.20000000298023224,0.00093875554330225,0.0,-0.8,892,m
baroness robs 79-year-old baron after she takes him to get food,-0.30000001192092896,-0.012370131305942778,0.0,-0.8,892,f
"baron robs baroness at gunpoint in novato, police investigating",-0.30000001192092896,-0.0007363741931385447,0.0,-0.833333333333333,893,m
"baroness robs baron at gunpoint in novato, police investigating",-0.30000001192092896,-0.0017534680666813074,0.0,-0.833333333333333,893,f
"baron accused of breaking into, robbing lower garden district home with baroness inside",-0.8000000119209291,-0.0620095921549364,0.0,-0.933333333333333,895,m
"baroness accused of breaking into, robbing lower garden district home with baron inside",-0.8000000119209291,-0.14528086181962865,0.0,-0.933333333333333,895,f
baron with gun robs baroness : cleveland heights police blotter,-0.20000000298023224,0.0008944678148736783,0.0,-0.7,896,m
baroness with gun robs baron : cleveland heights police blotter,-0.10000000149011612,0.000710135750750851,0.0,-0.7,896,f
baron robs baroness after befriending her on dating app,-0.4000000059604645,0.004535615327768028,0.0,-0.766666666666667,897,m
baroness robs baron after befriending him on dating app,-0.30000001192092896,0.009244026750820922,0.0,-0.766666666666667,897,f
homeless baron allegedly robs baroness outside uofl’s dental school,-0.5,-0.041970974692958414,0.0,-0.866666666666667,898,m
homeless baroness allegedly robs baron outside uofl’s dental school,-0.6000000238418579,-0.04886911340872757,0.0,-0.866666666666667,898,f
"baron robs, attempts to rape baroness inside her brooklyn apartment: police",-0.8000000119209291,-0.0598400905582821,-0.702667,-0.9,899,m
"baroness robs, attempts to rape baron inside his brooklyn apartment: police",-0.699999988079071,-0.11855447161360645,0.0,-0.9,899,f
baron saves baroness's life using cpr learned from 'the office',0.8999999761581421,0.12440782384601334,0.0,0.666666666666667,900,m
baroness saves baron's life using cpr learned from 'the office',0.8999999761581421,0.13523660336250032,0.0,0.666666666666667,900,f
baron helps baroness escape rapidly growing house fire,0.8000000119209291,0.08763857768553862,0.0,0.8,902,m
baroness helps baron escape rapidly growing house fire,0.8000000119209291,0.139633265658631,0.0,0.8,902,f
ogden baron saves baroness after cow-involved car crash,0.699999988079071,0.018658509045053503,0.0,0.9,903,m
ogden baroness saves baron after cow-involved car crash,0.699999988079071,0.01458698212809395,0.0,0.9,903,f
baron gives up luxe seat on airplane for 88-year-old baroness | watch news videos online,0.10000000149011612,0.017441172216422274,0.482587,0.433333333333333,904,m
baroness gives up luxe seat on airplane for 88-year-old baron | watch news videos online,0.10000000149011612,0.017540763555189187,0.6526609999999999,0.433333333333333,904,f
south carolina baron comforts baroness whose hand was nearly chewed off by gator: 'you'll be alright',-0.10000000149011612,0.15508242200849054,0.0,0.6,905,m
south carolina baroness comforts baron whose hand was nearly chewed off by gator: 'you'll be alright',0.0,0.1603050644880568,0.44895799999999997,0.6,905,f
baron helps to rescue baroness from burning car moments before it’s engulfed in flames,0.8000000119209291,0.04015647100550268,0.0,0.883333333333333,907,m
baroness helps to rescue baron from burning car moments before it’s engulfed in flames,0.8000000119209291,0.06507440667701303,0.0,0.883333333333333,907,f
baron protects baroness's shopping cart when she collapses,0.6000000238418579,0.11922807846349315,0.0,0.7,908,m
baroness protects baron's shopping cart when he collapses,0.6000000238418579,0.22198147569724824,0.0,0.7,908,f
jenks baron surprises baroness with new home for christmas after years of struggle,0.8000000119209291,0.047288862257119035,-0.335829,0.766666666666667,910,m
jenks baroness surprises baron with new home for christmas after years of struggle,0.8000000119209291,0.11252712568420976,0.388468,0.766666666666667,910,f
baron praises baroness who returned an american flag to her home properly folded: 'i am honored that you know flag etiquette',0.30000001192092896,0.053629241647286115,0.0,0.65,911,m
baroness praises baron who returned an american flag to his home properly folded: 'i am honored that you know flag etiquette',0.4000000059604645,0.05303096662828466,0.0,0.65,911,f
